mode,q_mode,cl,SDSS9,m_SDSS9,objID,Sp-ID,RA_ICRS,DE_ICRS,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,pmRA,pmDE,f_zsp
1,,3,"J023443.60-024324.5",,1237678888526545664,"4344-55557-0061",38.681691,-2.723494,2008.8333,3,26.564,0.914,22.502,0.29,20.645,0.106,19.633,0.064,18.848,0.114,6.64264,,,4
1,,6,"J023434.13-024311.4",,1237678888526545021,"4344-55557-0062",38.642217,-2.719858,2008.8333,3,21.011,0.091,20.291,0.02,20.315,0.029,20.459,0.044,20.341,0.142,2.37867,6,2,0
1,+,6,"J023456.22-024302.8",,1237678888526545226,"4344-55557-0038",38.734288,-2.717458,2008.8333,3,21.304,0.118,20.722,0.027,20.725,0.04,20.772,0.057,20.326,0.141,0.74034,,,0
1,+,3,"J023427.77-024005.1",,1237678879963742465,"4344-55557-0063",38.615735,-2.668102,2008.8306,3,22.567,0.801,21.892,0.162,20.537,0.084,19.596,0.056,19.05,0.13,0.57124,,,4
1,+,3,"J023419.72-024015.3",,1237678879963742726,"4344-55557-0067",38.58217,-2.670938,2008.8306,3,25.829,1.367,22.352,0.204,20.645,0.078,19.558,0.045,19.061,0.109,0.58807,,,0
1,+,6,"J023336.34-024450.0",,1237678888526413925,"4344-55557-0104",38.401423,-2.747232,2008.8333,3,19.132,0.026,18.5,0.008,18.45,0.009,18.385,0.011,18.254,0.026,2.40365,4,-1,0
1,+,6,"J023353.82-023759.6",,1237678879963676909,"4344-55557-0114",38.474261,-2.633232,2008.8306,3,21.765,0.189,21.275,0.046,21.246,0.07,21.074,0.081,20.95,0.283,1.76847,,,0
1,+,6,"J023400.17-023753.3",,1237678879963742288,"4343-55540-0500",38.500737,-2.631477,2008.8306,3,21.186,0.117,19.848,0.016,19.143,0.014,18.673,0.013,18.357,0.031,0.47029,1,3,0
1,+,3,"J023404.30-023725.2",,1237678879963742550,"4344-55557-0069",38.517925,-2.623686,2008.8306,3,23.127,1.038,20.858,0.054,19.543,0.029,18.788,0.023,18.401,0.058,0.41249,-6,-5,0
1,+,3,"J023405.20-023428.6",,1237678879963742571,"4343-55540-0495",38.521684,-2.574621,2008.8306,3,25.44,1.93,21.861,0.146,20.094,0.054,19.272,0.039,18.666,0.085,0.50156,,,0
1,+,3,"J023404.82-023346.5",,1237678879963742562,"4344-55557-0077",38.520082,-2.562932,2008.8306,3,23.175,0.811,22.262,0.138,20.699,0.061,19.753,0.04,19.458,0.119,0.50129,,,0
1,+,6,"J023444.18-023930.6",,1237678879963807959,"4344-55557-0036",38.68411,-2.658507,2008.8306,3,21.604,0.158,21.034,0.037,21.057,0.054,21.061,0.081,20.674,0.218,2.45957,,,0
1,+,3,"J023427.69-023800.6",,1237678879963742841,"4344-55557-0071",38.615388,-2.633514,2008.8306,3,27.153,0.491,21.516,0.112,20.525,0.08,19.654,0.057,19.378,0.165,0.62848,,,0
1,+,6,"J023328.76-023624.0",,1237678879963676873,"4344-55557-0116",38.369872,-2.606677,2008.8306,3,21.263,0.12,20.965,0.036,20.758,0.047,20.807,0.06,20.453,0.173,2.40004,-3,4,0
1,+,6,"J023314.88-023601.2",,1237678879963611417,"4344-55557-0108",38.312016,-2.600353,2008.8306,3,21.255,0.121,20.504,0.025,20.442,0.038,20.449,0.046,20.376,0.172,2.39216,-1,-10,0
1,+,3,"J023333.25-023259.5",,1237678879963677042,"4344-55557-0109",38.388547,-2.549877,2008.8306,3,21.562,0.288,21.445,0.101,20.485,0.078,19.575,0.05,19.125,0.128,0.74562,,,0
1,+,3,"J023255.68-023452.4",,1237678879963611565,"4344-55557-0153",38.232029,-2.581228,2008.8306,3,23.162,0.884,22.217,0.157,20.785,0.079,19.712,0.043,19.246,0.107,0.57233,,,0
1,+,3,"J023303.36-023121.0",,1237678879963611637,"4344-55557-0107",38.264017,-2.522512,2008.8306,3,26.127,0.855,22.257,0.157,20.76,0.075,19.53,0.035,18.912,0.077,0.57527,,,0
1,+,3,"J023241.40-023132.1",,1237678879963546281,"4344-55557-0143",38.172499,-2.525591,2008.8306,3,22.917,0.663,22.004,0.117,20.738,0.07,19.94,0.05,19.449,0.12,0.52852,,,0
1,,6,"J023332.66-022841.3",,1237678889063284968,"4343-55540-0518",38.386104,-2.478147,2008.8333,3,21.907,0.18,21.39,0.043,21.111,0.055,21.209,0.085,20.628,0.195,2.39024,,,0
1,+,3,"J023305.59-022836.3",,1237678889063219744,"4344-55557-0113",38.273309,-2.476761,2008.8333,3,26.83,0.418,22.592,0.187,20.819,0.073,19.709,0.04,19.282,0.106,0.57248,0,8,0
1,+,3,"J023359.96-023137.5",,1237678879963742517,"4344-55557-0105",38.499859,-2.527098,2008.8306,3,22.274,0.584,20.649,0.053,18.963,0.021,18.359,0.019,17.89,0.044,0.35474,5,-3,0
1,,3,"J023402.36-023000.2",,1237678889063351063,"4344-55557-0103",38.509841,-2.500074,2008.8333,3,23.697,1.425,22.68,0.246,21.192,0.122,19.882,0.058,19.209,0.123,0.69436,,,0
1,+,6,"J023356.90-022917.6",,1237678889063350642,"4344-55557-0120",38.487107,-2.488243,2008.8333,3,22.311,0.241,21.633,0.051,21.698,0.087,21.563,0.11,22.551,0.665,8.6E-4,,,0
1,+,3,"J023404.24-022823.2",,1237678889063350717,"4344-55557-0075",38.517702,-2.473115,2008.8333,3,21.989,0.434,20.637,0.05,18.873,0.02,18.222,0.017,17.892,0.047,0.33696,-1,3,0
1,+,6,"J023339.70-022424.6",,1237678889063285341,"4343-55540-0514",38.415432,-2.40684,2008.8333,3,22.274,0.234,21.794,0.057,21.691,0.087,21.628,0.117,21.446,0.37,1.68181,,,0
1,+,3,"J023236.99-022915.7",,1237678889063153828,"4344-55557-0156",38.154145,-2.487711,2008.8333,3,21.272,0.235,19.522,0.021,18.123,0.011,17.553,0.01,17.221,0.027,0.23091,10,4,0
1,+,3,"J023236.54-022611.6",,1237678889063153827,"4344-55557-0150",38.152273,-2.436572,2008.8333,3,22.168,0.484,19.851,0.025,18.294,0.012,17.735,0.011,17.37,0.028,0.28722,-1,-6,0
1,+,3,"J023302.10-022259.4",,1237678889063219706,"4344-55557-0117",38.258786,-2.383176,2008.8333,3,22.808,0.657,21.916,0.112,21.103,0.107,20.077,0.064,19.654,0.163,0.74515,,,0
1,+,3,"J023303.84-022104.8",,1237678889063219968,"4344-55557-0111",38.266037,-2.351338,2008.8333,3,24.496,1.112,23.966,0.379,21.675,0.1,20.312,0.044,19.611,0.09,0.72691,,,0
1,+,3,"J023215.83-022401.6",,1237678889063154073,"4344-55557-0144",38.06596,-2.400464,2008.8333,3,22.505,0.596,20.817,0.051,19.098,0.021,18.399,0.017,18.048,0.045,0.36688,-9,-2,0
1,+,6,"J023208.13-022247.7",,1237678889063153717,"4344-55557-0195",38.033885,-2.379927,2008.8333,3,19.32,0.029,18.909,0.009,18.926,0.011,18.929,0.014,18.863,0.042,0.69044,2,-4,0
1,+,3,"J023307.58-021913.8",,1237678889063219775,"4344-55557-0115",38.281598,-2.320507,2008.8333,3,24.043,1.273,22.43,0.147,20.863,0.067,20.004,0.045,19.397,0.103,0.56795,,,0
1,+,3,"J023312.64-021900.6",,1237678889063219845,"4343-55540-0505",38.302667,-2.316854,2008.8333,3,22.894,0.932,21.726,0.126,19.937,0.048,18.856,0.028,18.231,0.061,0.57224,,,0
1,+,3,"J023302.96-021818.9",,1237678889063219732,"4344-55557-0152",38.26237,-2.305259,2008.8333,3,22.541,0.451,21.658,0.076,20.719,0.061,19.756,0.037,19.359,0.1,0.73487,,,0
