recno,SeqNum,Name,UKST,RAJ2000,DEJ2000,Bjmag,Bjsel,z,q_z,n_z,SNR
112046,167850,"TGS241Z206",481,50.464999999999996,-27.128416666666663,18.643,18.563,0.1294,5,1,27.1
71978,102764,"TGS241Z120",418,50.10354166666666,-27.378749999999997,18.177,18.103,0.0856,5,1,25.5
72000,102788,"TGS241Z126",418,50.040833333333325,-27.368166666666664,18.126,18.059,0.0688,4,1,8.0
71977,102762,"TGS241Z118",418,50.10879166666666,-27.336138888888886,16.997,16.926,0.0857,5,1,27.7
71943,102725,"TGS241Z103",418,50.18537499999999,-27.359999999999996,18.792,18.721,0.1244,3,1,7.0
112143,167978,"TGS241Z224",481,50.241833333333325,-27.28930555555555,17.246,17.172,0.0643,5,1,30.4
112167,168010,"TGS242Z327",481,50.16679166666666,-27.229361111111107,18.254,18.179,0.1235,5,1,23.1
112177,168024,"TGS242Z328",481,50.15029166666666,-27.18758333333333,18.714,18.635,0.1245,4,2,1.7
112144,167979,"TGS241Z225",481,50.241749999999996,-27.241638888888886,17.894,17.819,0.07,5,1,35.9
112106,167931,"TGS242Z323",481,50.31349999999999,-27.231805555555553,19.27,19.192,0.064,3,1,8.5
112101,167925,"TGS241Z218",481,50.32854166666666,-27.20983333333333,15.973,15.893,0.0637,5,1,54.0
112098,167921,"TGS241Z216",481,50.333749999999995,-27.203277777777775,18.254,18.173,0.0645,3,1,9.2
112124,167955,"TGS242Z324",481,50.285624999999996,-27.204611111111106,17.449,17.372,0.0639,5,1,24.6
112109,167935,"TGS241Z222",481,50.31079166666666,-27.162611111111108,17.552,17.474,0.0627,5,1,21.6
112150,167987,"TGS241Z226",481,50.22299999999999,-27.220638888888885,18.867,18.791,0.0848,5,1,9.6
112147,167983,"TGS242Z325",481,50.23066666666666,-27.164722222222217,18.704,18.628,0.0704,4,2,5.4
112127,167958,"TGS241Z223",481,50.276999999999994,-27.148027777777774,17.534,17.458,0.0622,5,1,61.6
112086,167908,"TGS241Z214",481,50.350249999999996,-27.13683333333333,18.353,18.274,0.0634,5,1,17.9
112192,168054,"TGS241Z232",481,50.10116666666666,-27.11008333333333,16.056,15.982,0.048,5,1,59.5
112168,168011,"TGS241Z228",481,50.16587499999999,-27.069499999999998,18.867,18.791,0.0627,5,2,15.7
72192,102997,"TGS241Z187",418,49.547708333333325,-27.506916666666662,19.103,19.022,0.1817,4,1,9.4
72142,102943,"TGS242Z235",418,49.69208333333333,-27.42544444444444,19.135,19.068,0.1866,4,1,15.0
72141,102942,"TGS241Z174",418,49.68237499999999,-27.411111111111108,18.676,18.607,0.1281,5,1,23.2
72195,103000,"TGS240Z111",418,49.51774999999999,-27.46272222222222,19.135,19.047,0.1285,3,1,4.9
72183,102988,"TGS240Z108",418,49.56737499999999,-27.448527777777773,18.75,18.668,0.1874,5,1,37.6
72191,102996,"TGS240Z109",418,49.53724999999999,-27.45258333333333,19.081,18.995,0.1191,5,1,20.0
72198,103004,"TGS241Z190",418,49.51358333333333,-27.43819444444444,19.233,19.144,0.1277,5,1,23.5
72190,102995,"TGS241Z186",418,49.55491666666666,-27.43061111111111,18.877,18.793,0.1347,4,1,14.5
72155,102958,"TGS240Z101",418,49.64645833333333,-27.36541666666666,16.782,16.709,0.0482,5,1,72.4
72140,102941,"TGS242Z234",418,49.700708333333324,-27.388138888888886,18.952,18.883,0.1278,5,1,26.3
72139,102940,"TGS240Z099",418,49.68783333333332,-27.372111111111106,19.103,19.033,0.1281,4,1,17.0
72123,102922,"TGS241Z171",418,49.74945833333333,-27.332888888888885,19.255,19.19,0.1201,5,1,10.7
112359,168299,"TGS242Z333",481,49.754374999999996,-27.301777777777772,18.166,18.104,0.1229,5,1,27.7
112329,168260,"TGS242Z332",481,49.815374999999996,-27.225499999999997,19.156,19.094,0.2345,5,1,19.0
72149,102951,"TGS241Z177",418,49.67416666666666,-27.347888888888885,18.612,18.542,0.0491,5,2,10.9
112428,168388,"TGS241Z275",481,49.57495833333333,-27.280972222222218,19.166,19.088,0.1838,5,1,13.1
112385,168329,"TGS241Z266",481,49.69208333333333,-27.121916666666664,17.155,17.078,0.1187,5,1,29.6
112377,168317,"TGS242Z335",481,49.71454166666666,-27.09669444444444,18.313,18.24,0.1196,4,1,4.6
112405,168355,"TGS241Z271",481,49.641208333333324,-27.082666666666665,16.992,16.912,0.0488,5,1,32.5
112275,168179,"TGS241Z249",481,49.93691666666666,-27.229138888888887,18.583,18.518,0.1017,5,1,24.8
112270,168171,"TGS241Z247",481,49.94341666666666,-27.21430555555555,19.062,18.997,0.1014,3,2,4.4
112258,168149,"TGS241Z244",481,49.96520833333333,-27.175638888888884,18.039,17.974,0.0481,5,1,39.8
112293,168203,"TGS241Z252",481,49.893874999999994,-27.164249999999996,18.928,18.864,0.0491,5,1,12.3
112242,168123,"TGS242Z330",481,49.988499999999995,-27.165472222222217,18.734,18.668,0.0707,4,2,5.3
112235,168115,"TGS241Z240",481,49.999041666666656,-27.12291666666666,18.836,18.768,0.1409,5,1,18.9
112202,168067,"TGS241Z233",481,50.08391666666666,-27.102222222222217,17.552,17.48,0.0686,5,1,52.4
112210,168078,"TGS241Z235",481,50.06445833333333,-27.097277777777773,17.136,17.065,0.0697,5,1,63.5
112260,168152,"TGS241Z246",481,49.96370833333333,-27.112027777777772,17.496,17.427,0.0473,5,1,19.1
112259,168151,"TGS241Z245",481,49.96399999999999,-27.09755555555555,17.76,17.69,0.071,5,2,11.6
112240,168121,"TGS241Z242",481,49.989625,-27.06491666666666,18.765,18.692,0.2306,5,1,22.6
112225,168101,"TGS241Z238",481,50.021333333333324,-27.04230555555555,18.274,18.201,0.0686,4,2,6.9
112326,168257,"TGS242Z331",481,49.82216666666666,-27.12822222222222,16.04,15.971,0.0484,5,1,36.3
112301,168218,"TGS241Z253",481,49.86849999999999,-27.131277777777775,16.343,16.276,0.0482,5,1,69.7
112315,168240,"TGS241Z255",481,49.842749999999995,-27.082999999999995,17.366,17.295,0.1329,3,1,4.9
112322,168252,"TGS241Z256",481,49.823833333333326,-27.099277777777775,18.795,18.725,0.1348,4,1,6.5
112283,168188,"TGS241Z250",481,49.904958333333326,-27.025166666666664,17.933,17.859,0.1037,3,1,8.7
112274,168177,"TGS166Z190",481,49.93937499999999,-27.003277777777775,18.633,18.558,0.0695,4,1,9.5
112263,168157,"TGS166Z178",481,49.95945833333332,-26.981722222222217,19.156,19.079,0.0713,4,2,3.7
112183,168038,"TGS241Z229",481,50.11991666666666,-27.049249999999997,17.856,17.784,0.0857,5,1,16.8
112165,168007,"TGS241Z227",481,50.169999999999995,-27.035972222222217,18.166,18.093,0.0686,5,1,41.2
112214,168083,"TGS241Z236",481,50.05466666666666,-27.023944444444442,18.542,18.472,0.0702,4,1,26.5
112187,168042,"TGS241Z230",481,50.11574999999999,-27.00833333333333,17.394,17.325,0.0692,5,2,13.7
112194,168058,"TGS166Z138",481,50.09316666666666,-26.992749999999997,18.294,18.226,0.0685,5,1,17.9
112207,168073,"TGS241Z234",481,50.06816666666666,-26.990916666666664,17.599,17.53,0.0708,5,1,23.9
112169,168012,"TGS166Z127",481,50.16666666666666,-26.975722222222217,18.068,18.0,0.0432,5,1,8.7
112136,167969,"TGS166Z117",481,50.25362499999999,-26.927499999999995,18.284,18.22,0.071,4,1,10.7
112152,167990,"TGS242Z326",481,50.222333333333324,-26.930472222222217,18.765,18.699,0.1015,4,2,10.8
112231,168110,"TGS241Z239",481,50.013374999999996,-27.016999999999996,15.785,15.711,0.0688,5,1,89.0
112219,168091,"TGS166Z153",481,50.04187499999999,-26.94283333333333,18.512,18.441,0.1349,5,1,25.6
112224,168100,"TGS241Z237",481,50.02429166666666,-26.92386111111111,16.394,16.321,0.0645,5,1,25.3
112197,168061,"TGS242Z329",481,50.09020833333333,-26.912388888888884,18.423,18.354,0.0679,5,1,27.4
112189,168046,"TGS241Z231",481,50.11124999999999,-26.900888888888886,19.104,19.036,-4.0E-4,5,1,32.3
112196,168060,"TGS166Z139",481,50.09295833333333,-26.805138888888884,17.571,17.501,0.0621,5,1,36.0
112365,168305,"TGS242Z334",481,49.744833333333325,-27.08883333333333,18.254,18.183,0.1347,4,1,6.0
112373,168313,"TGS241Z261",481,49.72479166666666,-27.075472222222217,18.02,17.948,0.1189,5,1,26.1
112342,168279,"TGS241Z257",481,49.783291666666656,-27.039555555555552,19.083,19.011,0.0688,4,2,2.6
112349,168287,"TGS241Z258",481,49.77737499999999,-27.038916666666662,18.156,18.084,0.0693,5,1,24.6
112303,168220,"TGS241Z254",481,49.86454166666666,-26.90705555555555,19.072,18.999,0.1496,5,2,6.7
112387,168332,"TGS241Z267",481,49.68937499999999,-26.987249999999996,18.846,18.775,0.1801,5,1,15.0
112391,168336,"TGS166Z246",481,49.68241666666666,-26.973361111111107,18.918,18.847,0.1426,4,1,18.3
112358,168298,"TGS241Z260",481,49.76095833333333,-26.86547222222222,18.603,18.532,0.1414,3,3,8.5
112276,168181,"TGS166Z192",481,49.93424999999999,-26.921111111111106,19.114,19.039,0.1229,4,1,4.7
112267,168163,"TGS166Z183",481,49.954249999999995,-26.889555555555553,17.394,17.319,0.0639,5,1,19.7
112271,168172,"TGS241Z248",481,49.944624999999995,-26.878527777777773,18.754,18.68,0.071,5,1,24.5
112299,168214,"TGS166Z205",481,49.87141666666666,-26.85583333333333,19.291,19.22,0.2158,4,2,13.2
112248,168130,"TGS166Z165",481,49.98466666666666,-26.74294444444444,17.894,17.821,0.073,5,1,12.9
112239,168120,"TGS166Z162",481,49.99141666666666,-26.736222222222217,19.166,19.093,0.2016,4,1,7.5
112236,168116,"TGS241Z241",481,49.99729166666666,-26.70833333333333,18.846,18.774,0.065,5,2,8.1
112333,168267,"TGS166Z218",481,49.80720833333333,-26.754777777777775,18.785,18.714,0.1418,5,1,11.0
112262,168156,"TGS166Z177",481,49.961833333333324,-26.71066666666666,18.156,18.085,0.0687,5,1,40.2
112289,168196,"TGS166Z200",481,49.90066666666666,-26.609388888888883,19.176,19.107,0.1233,5,1,22.5
111981,167759,"TGS242Z311",481,50.60374999999999,-27.223166666666664,18.462,18.386,0.1299,4,2,9.1
111998,167780,"TGS242Z317",481,50.563874999999996,-27.213694444444442,18.323,18.247,0.1424,5,2,8.3
111961,167730,"TGS242Z306",481,50.64766666666666,-27.127999999999997,18.244,18.16,0.1424,4,1,8.3
111997,167779,"TGS242Z316",481,50.56887499999999,-27.139916666666664,17.403,17.323,0.0834,4,1,16.8
111989,167768,"TGS242Z314",481,50.580208333333324,-27.12805555555555,19.27,19.19,0.0841,4,2,7.1
112004,167786,"TGS242Z318",481,50.55662499999999,-27.103722222222217,18.573,18.493,0.076,4,2,6.8
112032,167826,"TGS242Z321",481,50.49266666666666,-27.095999999999997,16.131,16.053,0.0655,5,1,39.0
111968,167741,"TGS242Z307",481,50.63249999999999,-27.096499999999995,18.078,17.995,0.0759,4,2,9.2
111970,167743,"TGS242Z308",481,50.63045833333333,-27.032861111111107,18.846,18.769,0.1033,4,1,8.5
111975,167749,"TGS242Z310",481,50.62145833333333,-27.009805555555552,19.208,19.132,0.1591,4,1,5.8
111874,167612,"TGS242Z290",481,50.881583333333325,-26.965499999999995,18.333,18.269,0.0685,4,1,18.1
111835,167556,"TGS242Z278",481,50.956374999999994,-26.960277777777772,18.846,18.78,0.1024,4,2,9.8
111871,167609,"TGS242Z288",481,50.88254166666666,-26.943749999999998,19.218,19.154,,1,2,3.2
111930,167683,"TGS242Z303",481,50.717791666666656,-27.016166666666663,18.969,18.897,7.0E-4,3,1,7.9
111911,167659,"TGS242Z299",481,50.77591666666666,-26.96280555555555,18.532,18.47,0.0538,4,2,5.3
111954,167722,"TGS242Z305",481,50.66204166666666,-26.978916666666663,19.0,18.927,0.0836,4,2,6.0
111917,167665,"TGS242Z300",481,50.76508333333333,-26.86305555555555,18.532,18.462,0.1473,4,2,5.4
112020,167812,"TGS242Z320",481,50.51579166666666,-27.008555555555553,19.072,18.999,0.0635,3,2,3.2
112044,167848,"TGS242Z322",481,50.470499999999994,-27.035527777777773,18.573,18.499,,2,1,8.1
111991,167770,"TGS242Z315",481,50.578083333333325,-26.974972222222217,18.959,18.886,0.1336,4,1,10.0
111986,167764,"TGS242Z312",481,50.590624999999996,-26.917972222222218,19.229,19.157,0.1034,4,2,4.9
112016,167806,"TGS242Z319",481,50.526333333333326,-26.95033333333333,18.373,18.301,0.0839,5,1,15.6
112100,167923,"TGS241Z217",481,50.332499999999996,-26.918361111111107,19.021,18.96,0.1425,3,1,5.2
112040,167841,"TGS166Z073",481,50.474458333333324,-26.835999999999995,18.059,17.993,0.1516,5,1,14.3
111973,167747,"TGS242Z309",481,50.62441666666666,-26.79005555555555,19.124,19.06,0.1617,4,1,7.2
111827,167546,"TGS242Z275",481,50.99391666666666,-26.92294444444444,18.156,18.087,0.0668,4,2,6.8
111805,167505,"TGS242Z266",481,51.077124999999995,-26.83244444444444,18.99,18.919,0.1557,4,1,24.4
111852,167583,"TGS242Z284",481,50.91633333333333,-26.83047222222222,18.613,18.539,0.0701,3,3,3.6
111770,167445,"TGS242Z257",481,51.19958333333333,-26.720611111111108,19.176,19.113,-3.0E-4,5,1,42.7
111762,167433,"TGS167Z302",481,51.221708333333325,-26.686499999999995,19.031,18.969,0.1019,4,1,16.1
111771,167446,"TGS242Z258",481,51.19783333333333,-26.685499999999998,18.542,18.48,0.0436,3,1,7.3
111778,167456,"TGS242Z260",481,51.18104166666666,-26.634583333333328,18.979,18.915,0.1738,4,1,14.2
111772,167447,"TGS167Z309",481,51.195833333333326,-26.529305555555553,16.437,16.366,0.0642,4,1,25.9
111773,167448,"TGS167Z310",481,51.18837499999999,-26.48983333333333,19.176,19.108,0.0694,5,2,12.5
111895,167640,"TGS242Z296",481,50.82462499999999,-26.72219444444444,18.363,18.292,0.0538,4,2,7.1
111915,167663,"TGS166Z029",481,50.77129166666666,-26.638416666666664,16.929,16.864,0.0701,5,1,32.3
111883,167622,"TGS242Z292",481,50.86449999999999,-26.60908333333333,18.304,18.238,0.1201,5,1,33.7
111858,167592,"TGS242Z286",481,50.90479166666666,-26.583027777777772,18.235,18.17,0.1199,4,2,9.3
111857,167589,"TGS242Z285",481,50.90791666666666,-26.55261111111111,18.734,18.67,0.1199,4,1,9.0
111929,167682,"TGS166Z033",481,50.719333333333324,-26.650916666666664,16.956,16.895,0.0637,5,1,51.7
111918,167666,"TGS166Z030",481,50.763124999999995,-26.63230555555555,18.492,18.428,0.0684,4,1,10.1
111897,167642,"TGS166Z021",481,50.82012499999999,-26.56836111111111,18.673,18.604,0.1182,5,1,18.7
111866,167604,"TGS167Z345",481,50.88479166666666,-26.52508333333333,19.083,19.018,0.1185,3,1,6.3
111893,167638,"TGS166Z019",481,50.82733333333333,-26.529361111111108,18.653,18.583,0.0666,4,2,2.7
111922,167670,"TGS167Z350",481,50.74916666666666,-26.504416666666664,19.041,18.966,0.2161,4,1,12.3
111825,167542,"TGS167Z336",481,50.99595833333333,-26.566749999999995,18.573,18.509,0.1195,4,1,14.8
111812,167518,"TGS167Z333",481,51.04399999999999,-26.511916666666664,19.104,19.043,0.0427,4,1,21.4
111834,167553,"TGS167Z339",481,50.97116666666666,-26.513999999999996,17.127,17.065,0.0424,5,1,52.4
111794,167485,"TGS167Z326",481,51.12804166666666,-26.462777777777774,18.512,18.449,0.1925,4,1,11.2
111809,167513,"TGS167Z332",481,51.05879166666666,-26.37036111111111,19.114,19.053,0.1675,4,1,12.9
111859,167595,"TGS167Z344",481,50.902333333333324,-26.49508333333333,18.146,18.081,0.0641,3,1,7.3
112113,167940,"TGS166Z106",481,50.30174999999999,-26.905499999999996,18.623,18.562,0.044,3,1,2.3
112120,167950,"TGS166Z109",481,50.28983333333333,-26.870749999999997,18.938,18.879,0.0539,4,2,3.3
112159,167998,"TGS166Z124",481,50.19274999999999,-26.854249999999997,17.713,17.648,0.1024,4,1,10.6
112088,167910,"TGS166Z097",481,50.34683333333333,-26.79869444444444,19.093,19.033,0.1874,4,1,6.7
112070,167884,"TGS166Z088",481,50.39604166666666,-26.78441666666666,16.768,16.708,0.0705,5,1,36.9
112075,167890,"TGS166Z090",481,50.38045833333333,-26.71897222222222,18.603,18.541,0.1516,5,1,17.5
112137,167970,"TGS166Z118",481,50.253583333333324,-26.68158333333333,18.918,18.855,0.1877,4,1,8.6
112029,167823,"TGS166Z067",481,50.493583333333326,-26.683194444444442,19.145,19.085,0.2518,5,1,14.1
111990,167769,"TGS166Z052",481,50.57912499999999,-26.62383333333333,18.313,18.248,0.0668,5,2,9.4
112019,167811,"TGS166Z061",481,50.51895833333332,-26.577499999999997,19.302,19.235,0.1197,4,2,5.4
112095,167917,"TGS166Z102",481,50.33774999999999,-26.652055555555553,18.284,18.221,0.1462,4,2,8.7
112066,167877,"TGS166Z086",481,50.40433333333333,-26.588222222222218,18.413,18.35,0.0785,5,1,28.5
112025,167818,"TGS166Z064",481,50.50449999999999,-26.545666666666662,18.836,18.769,0.0835,5,2,11.4
112042,167845,"TGS166Z075",481,50.470499999999994,-26.510027777777776,18.938,18.874,0.1439,5,1,17.1
112034,167831,"TGS166Z069",481,50.48524999999999,-26.495277777777773,19.176,19.111,0.1443,5,2,12.9
112076,167891,"TGS166Z091",481,50.381583333333325,-26.52494444444444,17.064,17.002,0.0779,5,1,24.7
112055,167862,"TGS166Z083",481,50.45195833333332,-26.51322222222222,17.082,17.019,0.0829,5,1,44.8
112243,168124,"TGS241Z243",481,49.991249999999994,-26.638361111111106,19.0,18.927,0.1436,5,1,16.9
112223,168098,"TGS166Z157",481,50.02495833333332,-26.514638888888886,17.789,17.716,0.078,5,1,19.9
112069,167882,"TGS166Z087",481,50.39404166666666,-26.487166666666663,18.492,18.433,0.0707,4,1,15.7
112084,167903,"TGS166Z096",481,50.35816666666666,-26.453999999999997,18.532,18.472,0.0684,4,2,10.3
112140,167974,"TGS166Z119",481,50.248458333333325,-26.39483333333333,19.281,19.214,0.1705,5,1,15.3
112093,167915,"TGS166Z100",481,50.34137499999999,-26.350527777777774,18.542,18.478,0.0826,5,1,29.7
112157,167996,"TGS166Z123",481,50.206958333333326,-26.35105555555555,18.765,18.694,0.0833,5,1,16.9
112121,167952,"TGS166Z111",481,50.288958333333326,-26.341277777777773,18.176,18.108,0.1011,4,1,13.1
111935,167693,"TGS166Z034",481,50.70249999999999,-26.531833333333328,19.229,19.156,0.1344,4,1,5.6
111969,167742,"TGS166Z045",481,50.632708333333326,-26.46555555555555,18.01,17.934,0.1444,4,1,17.3
112017,167807,"TGS166Z059",481,50.52645833333332,-26.390972222222217,18.492,18.424,0.065,5,1,9.6
112010,167796,"TGS166Z057",481,50.54549999999999,-26.387666666666664,18.107,18.038,0.068,5,1,23.1
111988,167766,"TGS166Z051",481,50.58216666666666,-26.397277777777774,19.187,19.116,0.0436,4,2,6.2
111974,167748,"TGS166Z048",481,50.62154166666666,-26.355611111111106,19.187,19.116,0.1705,3,1,6.6
111971,167744,"TGS166Z046",481,50.629708333333326,-26.307805555555554,18.146,18.073,0.1293,5,1,34.9
111901,167646,"TGS166Z024",481,50.807083333333324,-26.305472222222217,18.969,18.894,0.0603,4,1,16.2
111843,167568,"TGS166Z006",481,50.943458333333325,-26.26383333333333,18.826,18.76,0.1935,4,1,12.3
111865,167603,"TGS166Z012",481,50.885708333333326,-26.206361111111107,18.836,18.761,3.0E-4,5,1,64.3
111957,167726,"TGS166Z042",481,50.64954166666666,-26.265972222222217,18.856,18.782,0.1003,5,1,38.7
111894,167639,"TGS166Z020",481,50.82308333333333,-26.174527777777776,18.846,18.764,0.0834,4,1,10.4
112048,167853,"TGS166Z077",481,50.463874999999994,-26.31583333333333,19.249,19.186,0.1434,5,1,13.3
112092,167914,"TGS166Z099",481,50.34183333333333,-26.318416666666664,19.291,19.227,0.232,5,1,17.8
112079,167894,"TGS166Z093",481,50.37287499999999,-26.304722222222217,18.442,18.38,0.0702,4,1,15.4
112103,167927,"TGS166Z103",481,50.32133333333333,-26.240138888888886,18.137,18.067,0.0713,5,1,26.1
111972,167745,"TGS166Z047",481,50.628541666666656,-26.20230555555555,18.304,18.23,-2.0E-4,5,1,63.9
111940,167703,"TGS166Z036",481,50.68766666666666,-26.14944444444444,18.343,18.266,0.0653,5,1,35.0
111941,167704,"TGS166Z037",481,50.68458333333333,-26.12197222222222,17.981,17.906,0.066,5,1,41.0
111946,167711,"TGS166Z039",481,50.67629166666666,-26.11283333333333,17.933,17.859,0.081,5,1,24.3
112030,167824,"TGS166Z068",481,50.49341666666666,-26.13858333333333,18.694,18.623,0.0821,5,2,13.0
112008,167793,"TGS166Z055",481,50.54624999999999,-26.027166666666663,18.583,18.509,0.0814,4,1,16.1
111960,167729,"TGS166Z043",481,50.64637499999999,-25.99158333333333,18.918,18.845,0.0817,4,1,9.0
111745,167394,"TGS167Z287",481,51.322958333333325,-26.562166666666663,17.779,17.718,0.0432,4,1,19.8
111734,167375,"TGS167Z278",481,51.35049999999999,-26.516055555555553,18.877,18.814,0.1933,4,1,26.4
111748,167402,"TGS167Z291",481,51.310333333333325,-26.486805555555552,19.249,19.185,0.1451,4,1,9.6
111721,167350,"TGS167Z267",481,51.40124999999999,-26.495305555555554,18.908,18.846,0.1944,5,2,15.0
111729,167366,"TGS167Z275",481,51.37395833333333,-26.413166666666662,19.01,18.951,0.0432,4,1,17.8
111716,167338,"TGS167Z261",481,51.435708333333324,-26.388111111111108,15.223,15.162,0.0432,5,1,87.5
111753,167413,"TGS167Z294",481,51.27145833333333,-26.491416666666662,18.393,18.326,0.1452,4,1,11.2
111765,167437,"TGS167Z305",481,51.21879166666666,-26.497666666666664,18.423,18.353,0.1442,5,1,34.8
111783,167463,"TGS167Z316",481,51.16987499999999,-26.44844444444444,17.923,17.858,0.0662,5,1,41.7
111768,167442,"TGS167Z308",481,51.20504166666666,-26.419111111111107,18.99,18.928,7.0E-4,5,1,32.3
111738,167380,"TGS167Z282",481,51.34595833333333,-26.40383333333333,18.294,18.235,0.0435,4,1,34.7
111741,167385,"TGS167Z284",481,51.331374999999994,-26.40369444444444,17.942,17.884,0.0695,5,1,28.5
111728,167363,"TGS167Z274",481,51.37829166666666,-26.386166666666664,19.01,18.951,0.1449,4,1,29.6
111722,167353,"TGS167Z269",481,51.39795833333333,-26.351388888888884,18.137,18.077,0.0431,4,1,14.0
111727,167362,"TGS167Z273",481,51.38045833333332,-26.33519444444444,17.283,17.225,0.0452,5,1,47.0
111740,167383,"TGS167Z283",481,51.33487499999999,-26.297916666666662,17.228,17.172,0.0425,4,1,31.3
111674,167252,"TGS167Z224",481,51.57804166666666,-26.363749999999996,19.229,19.174,0.0415,4,1,11.6
